========================================================================
FIFA 17 FLOW TRACE RESULTS
Run: 2026-04-17 16:06:09
Verdict: LOGIN_SENT
========================================================================

--- FRIDA ERRORS (first, if any) ---


--- FRIDA FLOW TRACE (full) ---
> 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96019] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96036] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96051] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96069] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96084] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96103] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96118] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96136] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96151] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96168] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96186] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96202] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96220] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96235] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96254] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96268] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96286] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96301] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96319] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96334] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96352] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96370] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96385] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96403] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96418] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96436] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96451] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96469] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96485] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96503] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96518] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96535] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96553] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96570] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96584] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96602] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96620] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96635] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96653] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96668] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96687] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96701] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96719] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96734] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96753] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96768] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96786] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96803] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96818] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96835] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96853] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96868] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96886] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96901] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96918] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96935] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96953] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96968] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  96986] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97004] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97018] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97036] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97051] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97069] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97084] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97102] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97120] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97135] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97153] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97168] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97185] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97202] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97220] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97237] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97252] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97270] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97285] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97302] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97320] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97336] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97353] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97368] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97386] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97403] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97418] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97436] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97451] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97469] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97484] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97501] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97520] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97535] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97553] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97568] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97585] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97603] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97618] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97636] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97652] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97669] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97687] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97702] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97720] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97735] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97753] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97769] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97787] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97802] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97820] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97835] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97852] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97870] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97885] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97903] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97918] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97936] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97951] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97969] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  97987] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98002] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98019] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98036] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98051] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98069] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98087] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98102] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98120] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98135] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98153] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98168] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98185] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98203] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98218] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98236] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98254] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98269] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98287] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98302] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98320] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98335] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98352] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98370] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98385] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98403] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98418] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98437] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98452] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98470] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98485] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98504] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98520] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98535] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98553] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98568] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98585] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98603] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98618] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98636] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98653] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98668] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98686] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98701] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98719] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98737] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98752] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98769] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98787] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98802] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98820] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98835] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98852] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98870] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98885] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98903] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98918] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98936] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98951] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98969] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  98984] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99002] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99020] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99035] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99053] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99068] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99086] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99101] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99119] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99137] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99152] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99170] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99185] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99203] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99218] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99235] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99252] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99269] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99284] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99302] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99320] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99335] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99353] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99368] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99386] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99401] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99419] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99437] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99452] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99470] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99485] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99503] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99520] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99535] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99553] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99568] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99586] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99604] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99619] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99637] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99651] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99668] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99687] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99701] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99719] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99736] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99751] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99770] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99785] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99803] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99818] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99836] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[  99851] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 104500] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 104517] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 104534] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 104549] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 104567] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 104582] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 104601] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 104616] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 104634] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 104649] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 104667] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 104682] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 104700] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 104718] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 104733] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 104751] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 104768] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 104783] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 104801] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 104815] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 104833] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 104848] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 104866] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 104884] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 104899] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 104917] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 104932] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 104950] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 104965] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 104982] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105000] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105015] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105033] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105048] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105066] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105084] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105099] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105117] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105132] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105150] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105168] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105182] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105200] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105215] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105233] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105248] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105266] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105284] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105299] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105317] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105332] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105349] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105367] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105382] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105400] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105418] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105433] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105451] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105466] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105483] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105501] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105516] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105534] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105551] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105566] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105583] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105601] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105616] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105634] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105649] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105667] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105685] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105699] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105717] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105732] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105750] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105765] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105783] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105801] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105816] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105834] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
[ 105849] IsOriginSDKConnected => 1  (DAT_144b7c7a0 = 0x27a48f10)
